seqid	P28660_2001	P28660_2002	P28660_2003	P28660_2004	P28660_2005	P28660_2006	P28660_2007	P28660_2008	P28660_2009	P28660_2010	P28660_2011	P28660_2012	P28660_2013	P28660_2014	P28660_2015	P28660_2016	P28660_2017	P28660_2018	P28660_2019	P28660_2020	P28660_2021	P28660_2022	P28660_2023	P28660_2024	P28660_2028	P28660_2029	P28660_2030	P28660_2031	P28660_2032	P28660_2033	P28660_2034	P28660_2035	P28660_2036	P28660_2037	P28660_2038	P28660_2039	P28660_2040	P28660_2041	P28660_2042	P28660_2043	P28660_2044	P28660_2045	P28660_2046	P28660_2047	P28660_2048	P28660_2049	P28660_2050	P28660_2051	P28660_2052	P28660_2053	P28660_2054	P28660_2055	P28660_2056	P28660_2057	P28660_2058	P28660_2059	P28660_2060	P28660_2061	P28660_2062	P28660_2063	P28660_2064	P28660_2065	P28660_2066	P28660_2067	P28660_2068	P28660_2069	P28660_2070	P28660_2071	P28660_2075	P28660_2076	P28660_2077	P28660_2078	P28660_2079	P28660_2080	P28660_2081	P28660_2082	P28660_2083	P28660_2084	P28660_2085	P28660_2086	P28660_2087	P28660_2088	P28660_2089	P28660_2090	P28660_2091	P28660_2092	P28660_2093	P28660_2094
ef2b8883cf23d205ebe76dce506dbe1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	2950	4741	2322	5218	2825	919	975	1539	347	471	0	5181	700	0	0	8	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c042b5ba7ca78abac496f66192283ff9	18	15	0	0	113	0	2493	12	9	163	0	519	212	66	978	56	396	0	2533	3596	1289	40	0	0	644	70	4	5440	9198	190	0	0	0	0	0	0	0	0	0	269	0	89	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48c9f4b63632197cc2fdde1f18182ed7	225	829	54	95	1451	0	1082	106	101	3039	2769	3173	1208	2021	1330	388	5661	862	145	0	0	0	0	0	0	0	0	0	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc7762d7f1b2fbb41fa7cac7a6bf6e16	159	71	88	80	149	53	791	78	2076	58	108	555	0	328	4593	33	50	36	3473	3935	6378	0	0	0	0	93	46	0	3440	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80e1cd4798929032afddc2dc19290437	25	539	255	10	1416	230	14	0	0	42	315	115	4056	28	52	107	268	279	8921	9951	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a660cd3951d1a85236a81ef8c070b9df	29	0	0	0	0	18	0	0	0	0	6	5	679	0	0	0	5	0	27	6	167	323	39	5	8	48	0	0	0	27	39	149	19886	25	24	27	224	301	27	972	28	589	206	36	32	30	25	20	20	21	24	32	40	28	35	44	35	40	40	44	43	23	28	24	29	21	24	20	50	20	39	47	18	35	43	28	35	42	47	49	27	38	35	31	34	38	32	46
8b4c3a3a505b1f2175124e590ad545e9	38	1	0	0	0	142	0	0	0	6	0	0	389	0	0	0	0	0	6	3203	53	2333	51	726	0	309	0	0	0	1894	2296	1561	4265	2233	365	18	70	635	418	203	31	1994	133	33	32	27	22	34	10	35	27	45	42	35	42	34	30	39	40	63	56	26	31	23	26	25	32	34	29	26	47	42	28	28	48	19	32	35	42	47	24	42	37	22	33	46	42	53
f099dce920e678775b64af8b754fb7e7	7416	533	1704	1588	505	10899	0	0	25	23	506	99	4	51	0	1126	783	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4c440bc86c9e47b16c475f947b52969	0	0	0	403	0	199	118	0	0	0	0	0	2085	300	122	0	59	0	6643	6887	8783	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d02e3483f856da80e38ce66a106cec70	182	1887	757	552	328	201	495	107	210	500	187	1198	198	293	838	346	571	1193	1076	5342	1104	0	0	0	128	505	271	6258	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc42aaa5933203e8095524abf5684953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4397	1463	320	110	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51cdd4661ebb655804c6b47262d2ccc7	15	100	88	7	178	394	0	25	0	47	25	67	4	328	39	74	120	737	62	0	0	0	0	0	1464	19620	93	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a93a5e0e7e97a5bf9ad7badad2166c13	55	169	42	24	138	37	35	11	0	121	0	683	66	176	1740	119	3536	106	18	94	0	0	0	0	356	255	0	3603	11926	0	0	0	0	0	0	0	0	36	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fd5b6c4f5ee77c2b5c8cc76ffadfd34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	67	0	0	0	0	0	51	0	0	0	1196	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5d5a1b8c6f22002c4d2437e48ca7ad0	224	565	115	69	812	91	3566	13	37	775	676	676	4019	1944	6111	375	2321	276	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9db01e0950d7822dec4ca986584f02b2	259	129	57	48	334	81	378	13	428	79	79	270	1197	481	413	52	134	102	7759	2770	7376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd954bea47a2c433e78f5c68bcdf8bfb	498	1460	569	38	237	306	111	0	0	239	3544	157	9792	891	174	383	1068	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ba499a48ed930a75fffd93664ff2145	1309	3089	1198	1009	4052	884	0	0	0	529	1472	582	16	3435	775	739	804	926	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c1919387635a22c8415b551b0326379	0	0	0	42	0	18	348	254	121	0	38	4	0	0	6	3792	148	14205	0	0	0	0	0	0	0	0	0	0	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa76c7ca619e172b10403e6abb1d058e	230	0	67	3695	392	14930	0	0	0	6	1059	34	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b49b29f3e77c55a438d499c47ff48608	133	379	217	260	975	329	808	121	750	812	616	820	2078	1260	1270	203	1201	96	1901	2066	3934	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f907f334ea2cdcbc9b7d35769e5294be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	51	0	0	0	0	0	0	0	1053	319	16914	0	0	0	148	78	0	0	0	148	0	53	0	304	0	727	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7a8b0394e61bee633c21ad96895733c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5744	9065	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86e69f6f8368dd8189de780cdfe12887	0	0	0	0	0	0	8078	0	0	15	116	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	253	10871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1d8f746065975c3dc82d29b9eee6f45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5151	10587	1893	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd48d5f67b2ff9c782a31fb4c1be8c36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	780	2000	1318	2462	1091	1452	1339	831	632	1809	0	4487	309	0	0	0	0	0	0	11	0	0	0	0	0	11	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c644dd2fe8dd44028035444047c3d983	48	0	0	0	0	247	0	0	0	0	0	0	948	0	0	0	0	0	0	2379	148	1347	25	402	0	34	0	0	0	2351	882	1039	2221	2464	520	0	0	754	633	139	0	1643	239	4	0	0	0	0	0	0	6	0	5	10	0	0	0	11	6	0	5	0	0	0	0	0	0	5	0	5	3	0	0	5	7	0	3	0	0	0	4	0	0	4	0	3	6	0
64abb626987383f0dc2323fc9a4f9c85	218	545	215	107	400	663	302	6258	7776	0	305	50	0	1113	61	266	97	199	96	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4e740bc5c2587cbbb188e8e30026611	122	0	4	0	0	16	0	0	0	0	36	0	1157	0	2	0	0	20	10	538	218	5945	149	578	23	27	0	0	0	3154	784	198	2390	778	0	0	145	45	322	330	0	195	1240	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08cc58229560d52139d318678844fa1d	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	174	65	0	0	0	0	1092	17239	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1366b46d2c2f1312fe2ac1bac24a53b3	0	32	0	0	17	0	149	0	1364	34	0	383	193	94	184	0	15	0	2401	12108	1531	0	0	0	65	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84bcb8ebfec6dbcb85a3d08db8eccac6	399	3633	6095	129	282	457	0	0	0	97	886	137	199	277	1115	428	2312	1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43a54829cc0d7a58a61ad7f833cc2b22	56	0	0	4	0	59	0	0	0	0	92	0	554	0	0	0	7	63	0	643	428	2327	71	320	88	145	0	0	0	1077	329	625	6338	805	0	0	171	0	201	120	0	1329	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f987036905fb74152bd8116c8dc29799	15411	51	150	37	303	895	0	0	60	23	73	35	0	0	0	196	299	504	29	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba9218db4dfccb840fde3690b1068b03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956695bd122bb28b1208b3a733306b77	142	376	48	26	648	14	0	0	0	85	869	268	12835	709	546	691	599	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b87dca9772642393b00e9a67390cd2d9	106	0	0	0	0	145	0	0	6	0	0	0	652	0	0	0	0	0	7	2676	51	1467	44	159	0	0	0	0	0	1397	1246	1219	2856	1538	199	0	0	807	1044	97	0	1379	36	0	4	0	0	0	4	0	0	0	0	6	17	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0
216be78283fe857d0bd7ffdf100aa881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6cf08b6602525d23e012b949495429	49	0	0	0	0	0	0	0	0	0	87	0	628	0	0	0	4	0	0	529	209	5203	122	218	30	67	4	0	0	1414	1341	1616	2099	786	328	129	132	0	129	449	0	710	474	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6dea064ddbd5ef7bc671304db9244070	565	293	197	347	647	592	0	0	0	1396	4808	1392	0	738	33	742	4165	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c99a0d46ef394d64021d36fdcdf00d4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c51f954764db9327bbb82d6461e4edd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8349a79692ed44406f14e06b60d9bc0	1250	780	577	209	1230	1072	238	0	66	330	1775	576	1401	390	321	436	1008	3584	622	294	725	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf67aeff870c78d6a6d88c08669237f7	740	947	843	475	917	836	298	90	421	819	2494	313	1289	1063	468	271	1859	1384	144	158	284	0	0	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ee32ffce6601656356752a04aab58dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4417	8203	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637650288bae905b394322d19bfd7cf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	3002	0	73	59	0	0	0	0	0	0	0	0	0	0	0	0	172	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d11f668412b4c0de357f12530a4cfc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	1977	1270	2827	4301	3971	0	0	0	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316b86d3e9d8067cf81472b433ebe539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	15081	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7531bb350825b928f37174e79a8b7ebf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74fb435047c6fa3aaa621bf3f585fe74	123	66	40	0	50	0	467	146	1688	48	0	528	0	260	494	0	20	0	5138	1817	206	0	0	0	934	2337	137	0	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bcf329aae57ed2b4d110cf84556ddf5	1707	5493	1605	848	789	1039	0	0	13	106	502	119	0	287	293	629	441	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db2e1995630966065254e893d3cb4f2f	33	0	0	0	0	149	0	0	0	0	0	0	601	0	0	0	0	0	5	1470	78	379	0	312	0	213	0	0	0	1463	2811	626	2683	1175	394	5	86	319	395	309	8	978	0	9	12	12	8	9	2	15	14	14	16	7	20	9	16	22	18	15	19	12	7	9	10	10	2	12	16	13	11	13	7	14	18	12	18	9	18	13	4	15	19	7	13	13	14	24
6ac4ed0bca3f71946d8becf478a48c78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	445	1883	1188	2748	3960	3686	0	39	0	1432	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e721fff4475ab1463af46096072cef23	0	161	53	0	172	84	117	0	0	37	6062	65	8360	173	39	0	69	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be4b5fd6e4de3436b45aa7b25b9d8975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	979	1634	840	2376	1162	777	712	1339	0	321	0	4303	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e54a9da8cd188ede5bd3d3c960d08713	0	26	8	0	46	0	21	0	0	27	0	158	40	148	1358	13	27	0	431	1066	1943	0	0	0	930	3529	4813	10	0	0	0	361	0	0	0	0	57	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfc21404539b8e4598bae2a7bfd2d9ca	0	0	0	0	0	0	145	0	85	0	0	58	0	0	20	0	0	0	510	7114	6742	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfdadcb104e8dbb9fa5db6891c26bc5e	30	146	41	0	60	0	0	0	0	559	1363	195	10	6971	461	1120	1882	1758	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e27c4b0f5a1a83623f31c034b5caf09b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	1586	2277	2898	669	405	966	977	279	123	0	2397	970	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e642ece3bbbff9f180a29db2188b2fb	215	309	68	0	183	189	0	0	0	156	74	162	110	110	576	335	1425	384	603	9112	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b624e12a35efd87453569b61aabf729	0	952	227	448	601	104	286	296	3251	288	279	924	0	5140	145	318	27	255	66	46	0	0	0	0	58	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
722a22fc2a6d2b293a6e478cc21d95f8	827	2754	750	375	3609	1174	0	0	0	215	1336	175	15	305	58	293	1112	1238	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18beb714f9f979cd547331c17d6528f3	16	0	0	0	0	140	0	0	0	0	0	0	161	0	0	0	0	0	0	2038	87	1368	45	132	0	65	0	0	0	2448	734	884	2070	326	222	6	0	636	641	5	10	827	13	12	10	4	11	6	6	11	9	12	13	13	21	12	8	13	12	13	17	3	12	13	4	8	7	7	19	9	7	9	0	9	14	6	18	7	6	10	7	14	11	6	16	8	16	14
8920f436508315c1dacacb54b372976f	896	1592	971	240	1620	390	57	23	68	442	3088	320	0	1579	408	325	487	1459	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449f6b1d0debe5f178649b3a8ae69dde	48	317	0	84	415	0	1177	2313	1350	121	0	194	0	219	392	90	449	89	108	332	755	0	0	0	0	0	0	216	5204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a961b1ad9660952fd0cc913700e90028	0	8	0	0	9	0	0	0	0	61	207	84	1281	728	371	0	0	0	566	2134	8401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
