pathway	description	P37057_1001	P37057_1002	P37057_1003	P37057_1004	P37057_1067	P37057_1068	P37057_1013	P37057_1014	P37057_1015	P37057_1016	P37057_1021	P37057_1022	P37057_1023	P37057_1025	P37057_1026	P37057_1037	P37057_1039	P37057_1050	P37057_1052	P37057_1055	P37057_1057	P37057_1061	P37057_1062	P37057_1065	P37057_1066	P37057_1084	P37057_1018	P37057_1019	P37057_1030	P37057_1031	P37057_1032	P37057_1033	P37057_1034	P37057_1035	P37057_1036	P37057_1038	P37057_1047	P37057_1048	P37057_1049	P37057_1051	P37057_1054	P37057_1056	P37057_1059	P37057_1060	P37057_1063	P37057_1064	P37057_1083
PWY-7316	dTDP-N-acetylviosamine biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.973865027025525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	28110.815622284077	8254.269000561564	29378.697110354024	91.58906946597274	34274.938049123906	24744.757400575105	19257.995050086934	23490.99422912265	28658.910475628785	15114.68934396128	66810.2133725577	11119.93465083543	57097.10514599895	43253.72307870565	47713.648797218695	30689.494831226548	30875.54395802478	15132.573746208764	32917.31198616764	27862.97351358322	49302.48373348757	67145.24375545802	52447.28652980447	58249.61569560993	46945.22438673314	92075.72395083072	7084.48613200374	18721.856042624026	29009.76419189092	33940.60295797732	29133.348558282443	26328.44513148118	30641.24419224975	28732.386529481315	27005.509559743525	31155.098320510348	24913.45724965588	126.26809518958264	17101.663979700214	35231.699921594416	31378.05806591253	31651.152633902904	44509.22411208828	46704.271054955	35307.27145488608	43842.0811280892	54128.34575120643
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	844.9100624975	70.67656024203117	1517.982598796231	0.0	605.6821381377172	3673.727818241484	3830.189452447998	2723.447752934109	11974.883454969911	2356.491580732939	43099.5867023351	5994.774085706614	34604.45731313632	26033.123507765453	32076.013439243183	3347.2808482367304	13847.513739450354	1355.0740568059562	1391.64201825257	1909.8419113110092	2266.9754562339417	22008.44551001752	11977.286735547745	10577.722369792691	9808.701599788135	13879.37577016286	7181.357509860593	13773.32568162955	17419.92208419552	26839.20851141347	10470.50035502521	15978.907459276046	14578.83681378344	15593.656796526844	3798.474107503797	3022.784197542279	5873.250863108252	17.202654380213136	1221.0615253528208	1341.001267927201	1423.589115766011	3090.52287773372	13723.551834299557	12689.786561811936	10832.341413319058	13891.01761173278	17698.165858379933
PWY-7332	superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	249.69875413099348	0.0	400.0975765431402	26.62756745076125	208.7081746019388	460.2710760520837	901.3345947078816	1511.229016786561	3716.7910391694695	848.6848770784086	6923.253743974298	891.9980366389433	16684.375649091504	15438.481264957503	11965.282717435142	1048.6915818089974	904.005855475228	343.1906042496288	1337.6297086035006	783.5814256709966	2555.9726896959696	5005.16145661388	4171.783352240758	9845.135072909434	5883.866515997553	7532.470547045404	2.309365353951626	690.7915211965735	25241.29036114292	40047.56714866883	22114.417046972758	23195.84117045346	20732.625015163267	20071.02401747768	4293.305265735668	4442.360277577231	703.4964003929193	0.0	596.628499217867	893.1570788858883	1555.2141002972098	1027.567324201385	11531.725692340247	14466.732954000843	8193.899060276397	9785.583039058714	12589.775448969474
PWY-7347	sucrose biosynthesis III	61.179446457487806	15.0537581613821	21.63384295754268	0.0	63.20736613636443	80.40563710355087	28.417808022840447	19.44535453844312	65.89326332216254	29.84939421685422	1976.7513751772892	449.1920291921977	2373.652513428553	1430.983928349124	714.1201407428327	121.9588191627571	101.78350994493223	74.80300116452823	358.5369207411779	99.86656274632202	547.6604259492295	1082.5515498296795	913.217165404662	2136.316319449912	1186.2526552730594	1792.5884063459273	82.20924498226579	32.98040175976605	645.57500418598	918.2407921127532	522.0560942825358	488.7882555970845	1934.9037336769777	461.946506882875	349.9028860838694	310.57164032204776	20.970703256635577	0.0	55.96081049113257	60.37330030187987	471.655553502338	271.0461867366351	1184.0088691669116	2136.403756703653	885.7026156969042	1293.8942680869818	1236.375423137178
PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	2376.6130246515345	664.0685894747714	1887.237477746804	46.45604395604396	3030.280158622532	2021.187756493511	1959.5925810551628	4735.966132274235	2740.275677355772	1067.4185382085452	14185.101534550244	2121.4797486849798	11092.65317389224	9961.749761065974	10107.426587167582	3141.7893134933324	2003.1664930989768	1200.6506181268653	2970.105419117518	2179.9030312746995	6383.547354033107	12683.151219925114	13370.337024594157	9499.899519094735	8594.06339648684	18012.72845406995	64.93962797847809	138.0	12914.426689585149	22200.42102058524	8018.904149734132	8953.520398105276	7848.260670360876	7652.886660849649	7831.672433864762	11111.143504649408	8240.25225243378	18.0	1769.3469824320678	4925.982666769077	3374.6132788817213	3005.5664079528688	13488.584668668263	13361.095151798148	11656.99686310363	14738.05904982853	16391.092802983814
PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.891117973251987	81.7039095802774	295.3157859548623	1.9985868918430052	4.998310263271245	87.4208072460533	733.7496513665031	7.984751203076316	68.21225864587605	0.0	0.0	0.0	5.316676841351606	69.03700770821752	23.967733109854763	61.46032920421767	38.54987159352521	63.82990719295668	0.0	0.0	0.0	0.0	0.0	11.98794981822046	0.0	39.84380870719921	572.474781517224	51.14283661618328	3876.965681998061	8.842105263157894	93.1691756366252	11.978115424654431	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	1686.6658915412504	412.9590358018767	1294.9805841536506	34.197427939379935	1930.973320505136	1292.6356513211952	1798.4642976269072	4519.316061679223	2509.056484068857	880.2879851702121	12172.54146361006	1724.9630734325588	8514.540143131015	7708.735292544435	8516.671037382812	2389.640941490435	1530.2029677583675	782.9732171916954	2006.785632823056	1499.2180694042322	4820.422149650159	11052.29778076851	11368.808638008551	7319.967409270441	6449.492482357893	15122.783893586386	64.07900181227642	159.68783638320772	10936.722171457355	19443.853023016956	6629.2782870665205	7479.961541529685	6592.7950064988845	6620.691302258394	6963.218254009262	10308.88946555904	7435.007100818498	16.41509433962264	1499.3020463871485	4060.132999440303	2342.2400625613245	2249.7058003245697	11284.601052993805	10869.407401401651	7563.025508016442	9113.278844306216	11026.529858031425
PWY-7376	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	256.9097266834535	0.0	395.6139460773848	0.0	0.0	1394.7573684712952	96.10652122480346	147.31012367220234	79.33238843779442	64.94912339636491	17248.587607000198	1775.427455761878	14615.483021266957	13941.989401618934	13735.40546241459	48.22664277209275	725.3768611566043	423.56128481255416	6705.9378540501775	679.3506996437753	727.43397254314	3618.130792835965	3532.915621113568	8558.815424641063	4074.086267315704	3942.877374544106	6137.31848418009	14001.687010852267	5959.860895105407	11079.505303850325	4832.149219494142	8149.086191884437	5807.234989298263	7295.329821600592	2102.205505380191	128.75714456658838	2247.457397941216	22.41030263876249	1763.7268697081918	2834.568710703812	4532.840364425503	3046.840598206649	2122.378077767627	2267.491582632389	1608.7431932832535	2475.659805926374	3613.0559795213903
PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	1159.4613967457658	147.88456359281776	1232.4152832507448	37.26614321892052	1110.741972812601	1484.8621030601082	231.45161845073585	558.4052472483556	581.2490639083998	360.2149281804585	12986.121579305933	1121.0387930787754	5568.458565113006	3930.8648020509904	7180.895871996294	1054.4814226095257	972.2125746940286	549.5937267329532	1656.946439392432	1300.9557823794376	2496.469171441476	3372.2698009643545	3323.4909368098697	928.8719044026348	2144.1136053582995	4673.414778054072	332.85167551334064	1001.9212131234016	11366.18510383908	14007.66839856574	10115.599276114765	16435.016131460718	13163.081091300195	12182.630320296545	1540.6334962764342	1464.2176883332238	384.8504621925056	0.0	1189.4147103588443	1812.654846703625	2039.318714293716	2420.906619139565	8450.111611367902	9416.052810261908	6545.1049608475005	7793.447133260811	11311.258948668445
PWY-7385	1,3-propanediol biosynthesis (engineered)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.1760429193331	0.0	0.0	220.2233434083203	114.58576879771552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.5950043819618	0.0	104.09318168881762	0.0	0.0	17.393316077639817	0.0	0.0	0.0	0.0	27.91100935258689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.61543863545177	0.0	0.0	0.0
PWY-7391	isoprene biosynthesis II (engineered)	47.86489819136553	16.806577278775286	70.58574632610765	0.0	56.065463819088585	37.473698938430815	22.68683697710025	21.21329747710763	76.4725891922932	54.13440541399508	111.7289549319408	8.110106024721363	45.650044711864886	416.2559055463297	308.6106704033354	49.62403078641878	42.4679327935017	20.011202609049768	88.33926427569318	40.82825306654941	340.13149882812286	1284.781981715642	867.0356837214366	252.91044502164775	455.0324738563592	1648.4348587668585	0.0	0.0	252.96461718975115	126.18314005845464	219.30754713566984	131.82308463104573	108.12573278794794	175.6835349006913	62.61461630745205	129.91635161789566	22.412255838380812	0.0	45.24059618574852	51.191233658590974	0.0	51.50423887800634	63.939075609912926	40.89103494058866	36.473703715361474	15.463598330128042	40.65863019985415
PWY-7392	taxadiene biosynthesis (engineered)	7879.557035518531	2082.4392864041083	10731.655125714084	81.06078000995623	9719.771984785872	7224.195192197874	10628.302486667328	10083.65320084088	12049.258413568634	7437.929579478492	54518.16799277887	8146.963779868849	46344.595034075166	41174.08113712465	46687.92901645325	8132.487672995801	7334.307213309631	2987.3122100721675	7465.73365263902	6175.789849698957	15658.694917987794	38361.08796643074	32697.31668155269	39490.79454215846	31735.88973219887	57973.26794773988	3260.2896922695063	9275.888689275842	26745.359054244047	34624.21417700294	27448.01651552837	29714.290947187645	36472.35878323725	32442.96344905232	11456.207467926582	14337.321147113178	4794.187261155635	38.686397013460414	5454.559724299184	9868.779693006956	7023.533342504365	8044.738623279431	31571.861007435626	32714.380061514978	23206.33912838803	28740.399230558	35303.64821517625
PWY-7398	coumarins biosynthesis (engineered)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.64954822990239	37.69666352367194	36.147102602268646	34.85782775760567	58.966442953020135
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	37448.18908207399	11879.486413034256	38971.04702174591	94.83971698799712	45514.66817683055	33375.530105774225	18924.333939666765	22019.77964931159	25674.360285518866	15889.735621971624	68309.95610335012	10890.586529275784	57081.07047759566	51400.94949104292	56257.679287899264	33800.61806022014	28782.87278594813	17067.99105425086	37236.05328802839	32647.463660974056	53030.82518402123	66063.37315200036	52572.66805913585	55872.97514808281	46143.14225821638	89462.72549243615	8913.986358801367	21410.68133376964	34499.74048289127	49041.45489870957	31904.09268716185	36710.607694265134	41842.66677952091	38508.09089013083	26536.172007527657	31561.94151468224	25990.12277609464	116.39444403989329	19063.23022438873	37935.64550522774	36567.80167706554	36647.82429512842	43326.78258376358	47038.12757980728	36080.559768524	45251.34443127143	55611.668162421374
PWY-7401	crotonate fermentation (to acetate and cyclohexane carboxylate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593.9293662522554	250.0366688268745	737.9870081976653	507.938790153702	797.5223991635995	0.0	0.0	0.0	0.0	0.0	0.0	1381.5799169980046	1592.274723887074	222.31505742198397	104.1026799998098	1211.8256842725746	0.0	0.0	281.54968729881034	391.8710845103097	191.8793305813957	288.059985458222	205.62883483621675	383.567707667309	0.0	0.0	115.2802363705785	0.0	0.0	0.0	0.0	0.0	473.2447915932101	363.2818823201372	722.2946449895127	773.3810648665344	1030.7759498833927
PWY-7402	benzoate fermentation (to acetate and cyclohexane carboxylate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.19256287622767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	aromatic biogenic amine degradation (bacteria)	1088.8347523305129	240.88992974238877	859.6260273171434	0.0	915.0602043731012	677.1164294150557	624.3847703274046	3770.60299610709	1504.6571647686983	398.8814020375365	19557.392876176116	3534.9833728992835	20632.214164379628	15087.632300430589	15678.600398471632	1499.8382871435265	1059.6155109264353	418.2928145766093	914.8436931205922	752.3306940090522	1252.657304376719	6140.55512291996	6725.8754473491	8468.535425930959	6907.412460616978	8439.218384999145	7336.263278928474	16639.6526172641	7410.965442801364	9157.409972250616	5687.017636456576	6330.195930188809	5371.040347730503	7090.865960260165	5078.845395658476	2722.884357331419	896.5083837702534	2.6439232409381663	685.2727450392658	1076.2996277089062	1158.671114009519	603.656480351024	8673.11723353913	8233.837529171513	5407.562422970121	7051.022380212671	8959.582279278393
PWY-7446	sulfoglycolysis	97.24545891398368	7.399999999999998	91.8537454164484	0.0	64.0	49.63205077350257	5.780225281602002	6.2145835706961385	10.78136142625608	15.810147991543344	0.0	7.193250084373945	332.9870301165091	52.75795660521038	159.95427196149214	27.3	18.365413533834584	10.0	25.8	24.0	33.2	17.218654687517034	73.56200985257982	10.460332530737595	97.91659272404614	85.55863808322826	28.55593220338983	208.27742552292676	23.80282119438964	40.26054963366549	44.7990841170684	19.996196965238727	585.6599998335927	21.0345993956446	13.96114864864865	26.394249467543297	7.068064823641563	0.0	18.000000000000004	30.17938144329897	34.099999999999994	42.62992623814541	9.920336250215245	39.05573696579631	11.32057899057532	4.930177392026005	8.393633837381357
PWY-7456	mannan degradation	89.30375328819582	0.0	91.14196588779774	0.0	73.00560487660142	168.88632392254	221.751524645054	174.80624439284242	543.0243065495758	142.39181960215302	1233.4453440707675	277.3621197034331	3146.299989254652	4040.526946791097	7016.859627586167	76.44726088810762	69.95240354727382	0.0	33.43325141706493	31.19822521144584	87.0671750254058	2316.485933208463	1642.5117198900778	2771.2080175414435	4183.2813707811	1215.7876650381036	0.0	0.0	1357.4414838008065	1289.259712218102	1841.156448554084	1382.6070297023202	4109.231058489917	1892.1626830310845	286.1513760790862	428.52900372063664	165.77236673042992	0.0	19.98892171170756	301.5423638534754	69.45252711263755	116.04588695159062	2356.799552874601	3902.0600838616456	832.2749283124853	572.2516580492663	1240.1740206509205
PWY-7527	L-methionine salvage cycle III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3015.8051160183054	409.9465603391281	1196.7793044033667	10263.685850081612	10202.4777666824	19.630303536408658	117.9954195012213	0.0	0.0	0.0	0.0	1013.6349678070476	540.1956642218814	802.8271824692526	312.99190685174057	295.0378335474632	0.0	0.0	410.3323360210182	365.1159182251136	105.69474719552488	105.601084153158	200.87328987381548	537.8322648909153	0.0	11.920629021484327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.638977362494444	0.0	17.944979674623678	0.0
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	22265.660454065222	6851.728347302874	22537.66761909116	65.32091103083725	25755.0020276158	19544.6901107222	17342.632233340886	15419.075353116288	20755.098027744603	15620.785095180538	65873.215830746	10867.135497724285	60013.31857209858	51207.11987472668	62840.90363210672	25562.54121513254	21877.441084509395	14177.9813989008	26877.803209625014	24393.21897042921	27331.02748582902	41646.48669954091	30873.711540024044	39733.71647588375	29810.888570996307	49704.52308044984	9099.119577621028	22162.776130966125	30841.12702580952	44598.1880752328	29275.413452445377	32789.25651815036	35695.36053473909	34462.59081753336	18443.74770439801	22540.337656336265	13573.3301732165	66.50721396705754	12605.812542180547	25140.442529682045	24568.0297837735	24881.50093094475	31628.44526135152	33925.84618011877	25981.38418381128	32732.144479253693	41576.901046710416
PWY-7560	methylerythritol phosphate pathway II	33210.50132933321	10447.468055800911	34252.31581651489	100.92599027102152	40221.43429085548	29152.495065290448	21045.042353206645	21561.36076750804	26861.678324585333	17965.13432158869	70107.32081637665	10910.376700926432	58721.2102576305	49820.53881144868	57741.74413674399	34303.20946863562	30177.84869435351	17878.303710894204	35263.14680165406	31825.361743305773	49724.56423058546	62411.62905621684	48107.726878702335	41705.05676416336	39150.01502162136	79658.21031120441	6787.8492627188025	17145.177574954236	34285.160257446194	46844.17666130146	32012.11450578876	36704.12114013165	40824.600647059095	37805.35520142703	26716.98435416192	32103.856049228358	26114.233623156568	113.7856376782115	17939.988204988265	37403.65516086104	34063.837412986686	34167.12889202125	42502.814996440495	45985.51988594889	35870.11295676483	45017.79315063739	54956.526846912566
