seqid	P30102_1067	P30102_1068	P30102_1069	P30102_1070	P30102_1071	P30102_1072
4fa5302402197ab8dc2b62875dbd642f	0	0	0	0	0	0
9fea0fc4c47f87bbac98d8b93d5be716	0	0	0	0	0	0
18e6a7823db030c28dde917ea6de14a2	0	0	0	0	0	0
a033bd1bc93f105c8ec50bbe223d7658	0	0	0	0	0	0
a4ad54ed2e2c30ba2ce1ff018e2f39ef	0	0	0	0	0	0
a06650cfd4367728f2cd52010014fa05	0	0	0	0	0	0
01468e9071ec344c80780d073bdf611e	0	0	0	0	0	0
de81e3013de6afc9c4ae6c5e90ea4e15	0	0	0	0	0	0
24522f7485582e07564aed7c426af59d	0	0	0	0	0	0
7cdc89c21d847da9f690ea1c694dcd60	0	0	0	0	0	0
0f82891243c08068222d9e4e3348f255	0	9	0	0	0	0
cbace58e748c5951be7042dc38d5f654	0	9	0	0	0	0
e8e8df81c599f85841213a2e32162254	0	9	0	0	0	0
35fd41579b5eec27ec14c400c586c480	0	9	0	0	0	0
a84ce83235868b483d0bf3433052ca78	0	9	0	0	0	0
9a02f2182e8780dff1be76baa2de2288	0	9	0	0	0	0
b78fe9067176cc884d9d372f3cbbd724	0	0	9	0	0	0
a84dad6c99e096de4bbcaf5c6faebb0c	0	0	9	0	0	0
bbb3e1fed890fe587429cbadedf5e033	0	0	9	0	0	0
0a7a72cf0cbf9f815d62c85dfa0b269a	0	0	9	0	0	0
d7148b7d7a32a2ec0325cb8001b09f12	0	0	9	0	0	0
bc02053f5c4c1ad11bb5231eeff66746	0	0	9	0	0	0
6efd74b1784cd39619e4f722309cd4b8	0	0	9	0	0	0
b047ddb78068a2619b4cdf0195a1e959	0	0	9	0	0	0
98fb728dd28998f3c469553c177a4113	0	0	9	0	0	0
bc7dc0a7572b7dbf8812272c68ed1d80	0	0	9	0	0	0
0be27653687e37cb1d425befb2d75381	0	0	9	0	0	0
b23f9a98afa4f3c76a8e9e26362e179e	0	0	9	0	0	0
b2d06876a876d2e5a1e33e5152af1af5	0	0	9	0	0	0
f7a883a85af469e40f60a50df3cf7ddd	0	0	0	0	0	0
d7b5593b7033db186d0cba969003c804	0	0	0	0	0	0
9db01e0950d7822dec4ca986584f02b2	0	0	0	0	0	0
f98eab1c618024d7ce771a75029dfaca	0	0	0	0	0	0
d3211dcde1f6cb80693cad45b5c1528f	0	0	0	0	0	0
0f0f04f9a323f23a4e54d41bf3097f47	0	0	0	0	0	0
d21432a68605efde5027591fd88f88dc	0	0	0	0	0	0
c1d8f746065975c3dc82d29b9eee6f45	0	0	0	0	0	0
8b1acc33cdaa7bb4b79ebc138f711668	0	0	0	0	0	0
ccb0ad8d40b63b5da37a8c0d49dbe041	0	0	0	0	0	0
65c53d7ed8d00c62050c337fa47b6bb4	0	0	0	0	0	0
2905ba5c27c08da9632ebe44c23bf000	0	0	0	0	0	0
b189dfdbca67c55ecc626a75c32427c2	0	0	0	0	0	0
88565e1a37d87b5712759106f7015306	0	0	0	0	0	0
aaa6576353fc57f0a600e75ffa65451b	0	0	0	0	0	0
e149cb15c585a41ca7f02fbda4bfc5b3	0	0	0	0	0	0
8ab56c0bef6958f395f25b0954858d47	0	0	0	0	0	0
9d09ddacbb3c69f0c177293b7e15fa5a	0	0	0	0	0	0
ec098ad12ef2923b449a01762462578b	0	0	0	0	0	0
499b91aaeb28e60563d38719eebbcadf	0	0	5	0	0	0
ab89714c96c70d079eeb0d24cd4fbdd2	0	0	0	0	0	0
117b0fe605f692482a7169fb79333194	0	0	0	0	0	0
9a81b1b87d5dc3b967370a6339b2a1d9	0	0	0	0	0	0
fbd3170eb75043c0129d7a10655c79d9	0	0	0	0	0	0
d9fe8a7caa29b6317dc94d9d51494b02	0	0	0	0	0	0
ccda94ab49d6bfb68e2a5d97923b5d5b	0	0	0	0	0	0
88342c18e69b46ec98c2fc6f5ecc7b15	0	0	0	0	0	0
97421e50bbda79d5e815825ba731493f	0	0	0	0	0	0
0df01b040c60f4e6b41904be096b1c12	0	8	0	0	0	0
0c43b939c9678347a289d73ad79a76eb	0	8	0	0	0	0
375d16dc15aab81ea2eb38309545f05a	0	8	0	0	0	0
b352961453df2880ab30e9c0ee90ab85	0	8	0	0	0	0
cb3f5d4ed817edf5cb1ecb9306d3dc1d	0	0	8	0	0	0
59f55beb3626ab5e09d50e461b7bb5b8	0	0	8	0	0	0
38db31fadcc34bfcd2d51b3a592ee262	0	0	8	0	0	0
ed0584432c946b247940ac6f49d8f05f	0	0	8	0	0	0
fe74f8e203b0a207dc42e79e1fe45d89	0	0	8	0	0	0
7d2c226fd4e49d0a16c797ee88d7228a	0	0	8	0	0	0
1708b37f966a2e4733365868a67fa139	0	0	8	0	0	0
26d6355ebd0931dadbde893939441546	0	0	8	0	0	0
ee53b1fb3968433480e7d03e2dbfae8d	0	0	8	0	0	0
d2df5542834a61b9c87b5907abff3792	0	0	8	0	0	0
6365da1a4dbe4a1ea84f22706985732e	0	0	8	0	0	0
58a3bb88d32b8dfcc8d8f12069e00fb9	0	0	8	0	0	0
fb1927a48f3ec9408052143f67dde4c2	0	0	8	0	0	0
b5ff6f56f936eb04b68c0dddae90d3b0	0	0	8	0	0	0
2cae984d1763fccf51ae6f6fd49a551d	0	0	8	0	0	0
26f934b3f910fd74d9526f27b1dde82c	0	0	8	0	0	0
f099dce920e678775b64af8b754fb7e7	0	0	0	0	0	0
af2e09d784574acdc1c33c3b984054fb	0	0	0	0	0	0
27c6ba4ddb4a606012ea46ffed37061f	0	0	0	0	0	0
946803796d19a4dbb6d5650a27d3970d	0	0	0	0	0	0
d622efe02167d64b04340a58c51f05fc	0	0	0	0	0	0
6d4e05b6a535cdd070e7e28f3662ebd8	0	0	0	0	0	0
158f3143a72b9cd9f2a14ac5b1a5852e	0	0	0	0	0	0
878089313e1bee302c0f543f78662213	0	0	0	0	0	0
14a347c093de5b10a5c7e7b93270a2c7	0	0	0	0	0	0
8ed10edfb5e2594779fe0bae0666ef7a	0	0	0	0	0	0
2686e7f9b706b5f61ae91979e3758024	0	0	0	0	0	0
f154f0547cc0da9dcbbed578a4ad005b	0	0	0	0	0	0
473b208dbd1e633a5f1cf10e137392ed	0	0	0	0	0	0
061ad55bb18781528bf55b36c52a0b11	0	0	0	0	0	0
74fb435047c6fa3aaa621bf3f585fe74	0	0	0	0	0	0
cd5eb958aac75cd7442d5d8ffed7c55b	0	0	0	0	0	0
db6d4dc6e8cdc9e330a7f9795f075265	0	0	0	0	0	0
430ba71a0eca87de00fdf075bc1b417f	0	0	0	0	0	0
67061bf2887ea44ff051895481bc7d5c	0	0	0	0	0	0
917fa273f33272b870b2e971b6d3e640	0	0	0	0	0	0
1eb4bd8d0fc9f62a3e86aac776c4502d	0	0	0	0	0	0
7a89a9deb2a99ea8af9db3738a6e2bf7	0	0	0	0	0	0
df74f7d72a2766a5395cd5cf77865519	0	0	0	0	0	0
901908ce05eb6e5d464ab180fa7fcb92	0	0	0	0	0	0
1c2f4b0e830969603942a83fb4bf183e	0	0	0	0	0	0
6c0deaab032502f1a1c62f33ebd8b5ba	0	0	0	0	0	0
9abfe470a0286ffeeda2c9aa0d681aae	0	0	0	0	0	0
6ed908c53e0c2f56a56434afc5d8b4f8	0	0	0	0	0	0
e786a523ed746142a3504451f189d5cf	0	0	0	0	0	0
21a1983c9f721f5c59af47b75be85bfa	0	0	0	0	0	0
493d3e59984a5ceb15c399effd7d6652	0	0	0	0	0	0
da7a741f7bc8ff1802053cfa64145b75	0	7	0	0	0	0
bfeb192bd64c3c0210ff9464487e4c47	0	7	0	0	0	0
99f05be00f39859227b7f868bf511694	0	7	0	0	0	0
40b4985b2a1e95f0d7e767e4d5fec3f6	0	7	0	0	0	0
b7a797dba02f157487157d7c2973b00b	0	7	0	0	0	0
a6062ea1b43888f4c2c46319929f4b90	0	7	0	0	0	0
efbb83bc6f142012c2c6f2cd2c799e04	0	7	0	0	0	0
cf22584e1d126acaf8bd81a6268bb6d6	0	7	0	0	0	0
c9e09b9a974c94d31e9c208368623b78	0	7	0	0	0	0
6ca2bef19aac433b2449a18d60f9cebc	0	7	0	0	0	0
02df17ef5e59652903bbfc8a1af91865	0	7	0	0	0	0
cc6dc87f7a966be91460df188c85a5ce	0	0	7	0	0	0
d8aec3248ac144ca69a526c0a27fd8f6	0	0	7	0	0	0
0dc1e49e5d7642ac05c952c363c3e02c	0	0	7	0	0	0
21b707e7348b8ef7c4cfb620b8d68ea1	0	0	7	0	0	0
cbc992b9844aea69b8fbc975db0b3d0f	0	0	7	0	0	0
9e380d88f4ca2c8370c051c0ab4c0e98	0	0	7	0	0	0
76c21575bf923a9e468093a6d966a4d8	0	0	7	0	0	0
16b77037ae868100f596d122660c0a6f	0	0	7	0	0	0
481a505505ca2d015933529a01f6f925	0	0	7	0	0	0
74d45ed04192961a59d92f6a54b06380	0	0	7	0	0	0
b4c50ab9a80590818d0a27a13b4de2f9	0	0	7	0	0	0
6e2982a6eeef5f9ddf1d5ef8270b2a31	0	0	7	0	0	0
35fdd68b7d4fa2be1f630afda01c2ac8	0	0	0	0	0	0
a07d24411276f8232a48f949a54fd220	0	0	0	0	0	0
855c2b0a07c28a96ba1c8f58de403dca	0	0	0	0	0	0
d5effb7ba28a7b5fe9ceae059699da99	0	0	0	0	0	0
fa6084aa3ddd444d4f1734d4e9e63d43	0	0	0	0	0	0
ac9a06c75e9856b8956ea711f540321e	0	0	0	0	0	0
d894eafad10e10a573023e08c491d0d1	0	0	0	0	0	0
9c7762885db6f2132f9dd191b408b7c6	0	0	0	0	0	0
2c18811a1e3490d80881dec1185d821a	0	0	0	0	0	0
90065cbd5b668e42d1cafe1ef81fdc52	0	0	0	0	0	0
a6d5609f45df4091cdbb47f263f36c64	0	0	0	0	0	0
92911bb7fbaa3756a462f4caaa733f63	0	0	0	0	0	0
d6a8ee0f273b78ebf95874854ca24778	0	0	0	0	0	0
27bdb5de0df1f75cfbe6a8b8aa1571eb	0	0	0	0	0	0
5f28ec4860ec75b0a38c74dd8e8ebf70	0	0	0	0	0	0
c72da007aab124e51d917d5d6bdcf86b	0	0	0	0	0	0
51f390f29b604e23d3c08b8c2b565bc9	0	0	0	0	0	0
ef10152fe18d22b1e5c085b473eddd3f	0	0	0	0	0	0
b1d6368057cefc3810d7110488cf2edc	0	0	0	0	0	0
61df14687b62d51deb069dd7c52ad7a4	0	0	0	0	0	0
ccbffa3daab24777e807295a467428ca	0	0	0	0	0	0
c5a89e1b132c2a960449522b42d25380	0	0	0	0	0	0
b7939c5282f5a860f7f572f38e14477b	0	0	0	0	0	0
a93a5e0e7e97a5bf9ad7badad2166c13	0	0	0	0	0	0
4cb0a720faf38408590432ecdc9efa91	0	0	0	0	0	0
95c055f451f5cbf8fe57baaab3bf2ffe	0	0	0	0	0	0
0830601dff0d8a2d040f12673e9a13fe	0	0	0	0	0	0
0ed2732459d6de45db5cf74396216bbc	0	0	0	0	0	0
7e36e05764aa9eb772f3b3f1f3848c12	0	0	0	0	0	0
0173920dbfbbb0f81c9c36d61142eeb4	0	0	0	0	0	0
a38e941fe3f429d75c7b24baa1f55a17	0	0	0	0	0	0
fb04d665218886856d8296896a66a820	0	0	0	0	0	0
f518872e61a4107f97857b20d1310d7d	0	0	0	0	0	0
b3ece433d4c5c5a28763c34e0479cbb8	0	0	0	0	0	0
6e7317c14238561fe5865674e3a3206d	0	0	0	0	0	0
b17bf4f058b7acd82580c605705e799a	0	6	0	0	0	0
38a177995d659a78639de95399ddaf7f	0	6	0	0	0	0
08503251b9abf8b35801d6ed0a8545d2	0	6	0	0	0	0
7dc67f1593e97f8d28c0839d95bdc0db	0	6	0	0	0	0
e765fd9d88297780b272cebf88f4a8d8	0	0	6	0	0	0
65c47b3c08b41d3507cb048ba0fbfa2c	0	0	6	0	0	0
c2cfda925e5fc11eddca095dc84cd3cf	0	0	6	0	0	0
54c630c7968b2307d61bd568b1119a98	0	0	6	0	0	0
1b8830ba844a7b0276170fcb50787323	0	0	6	0	0	0
2097952180d422c9ab996783df3ae8b7	0	0	6	0	0	0
7d1d470044b41f12e178ec4fa8662a90	0	0	6	0	0	0
937180a766b3cf8af368bea20273c03d	0	0	6	0	0	0
449d3996857e893f43c2848410f30617	0	0	6	0	0	0
64f0df00194a9196e10694a4330b2c1c	0	0	6	0	0	0
51f37b070c828070ef086e43023f8621	0	0	6	0	0	0
ef1fb7b11835b873c7021e40795570ad	0	0	6	0	0	0
c081c63688123356f5b6b9e4fe5fd9b4	0	0	0	0	0	0
fc347db4ebd63e647112a3734cb96741	0	0	0	0	0	0
2aa503a532a1ffffb9c69331f794313e	0	0	0	0	0	0
346a8821e574f395a786cfd1e004343a	0	0	0	0	0	0
255670098f4899142be13199714b4d3c	0	0	0	0	0	0
8bb6b56f0decedda6a3e4bb4b7bb15e5	0	0	0	0	0	0
f31531c7eedfdbe8529a15d470f4f1c7	0	0	0	0	0	0
5270df843af2feda3241487adb2c5a65	0	0	0	0	0	0
f51094785b7e046d4e6b225ee481e4a3	0	0	0	0	0	0
6da946426d7abcbef6a93cf29c21dae0	0	0	0	0	0	0
1dfd0f30e19faf071b11df66e44ef4d3	0	0	0	0	0	0
6ad0eed6c1fdeb5a08f3d73cbc934e77	0	0	0	0	0	0
75312fc8739c2cebc4fa72cbcaec7af9	0	0	0	0	0	0
b3604b9e0baef926569f55ad92f9b6c7	0	0	0	0	0	0
03477aab7f87da58f167387d2d4d10ca	0	0	0	0	0	0
6ad55ef8c22c801215886423cc8f22d7	0	0	0	0	0	0
eae40cca0bb16b655686a18748e73f61	0	0	0	0	0	0
1eae12c5939896ca246cf8463b80bd13	0	0	0	0	0	0
b8b4a792e6c0f45f4623b035a18d111a	0	0	0	0	0	0
998eb67b60fea0031767911402ee338b	0	0	0	0	0	0
a29fffc6a2346e4ebef8e6cbe7f10ea5	0	0	0	0	0	0
9ad90bd0f45555a1587a12d4985a288e	0	0	0	0	0	0
6d310cb98366cf40e12ed41cd7f5c9b5	0	0	0	0	0	0
5af11df445eb94da44756bb6ed50ef0d	0	0	0	0	0	0
27b78d66233b2492e1bcb1f12af038c1	0	0	0	0	0	0
d8cd2292610bab82bfd111ca8a0d852c	0	0	0	0	0	0
be2735f14144df7edf71a00407221deb	0	0	0	0	0	0
0b95842dcd36c3bbafb322128367d7ea	0	0	0	0	0	0
c8ea68611ee5cfed6e1820a1449f9b01	0	0	0	0	0	0
5abf4a0ae35dc80570d4d47fd3a522b5	0	0	0	0	0	0
d3b1a2a65fb3faa328939aecc374ffbe	0	0	0	0	0	0
9167a50afd465fd322a0f54cd6968ccc	0	0	0	0	0	0
97c3f37b6f379f1633572726bb5d250c	0	0	0	0	0	0
dcba46b787795490df1667d483068d6c	0	0	0	0	0	0
0319e2a6b292deac7a50b065071a201d	0	0	0	0	0	0
28e8b36edddb893f6ff9d7ccfb29e847	0	0	0	0	0	0
86de79d46d17ccbf109923a812772644	0	0	0	0	0	0
3f1c5e0c171b500a23c78585dc444027	0	5	0	0	0	0
7fe483cc7f88f9ce76870b753cc26b31	0	5	0	0	0	0
4da55937eb9c0e5b75cefe8c820e0813	0	0	5	0	0	0
d757aa889756c610c37783e169f335bf	0	0	5	0	0	0
bbd63897214c66a5f9f6b951b9d6ae1a	0	0	5	0	0	0
d121e3b50b369eab1ded58ad95bed434	0	0	5	0	0	0
aa2283df31f14719370a594c5f8f2347	0	0	5	0	0	0
89ad88b91e12fcce5d5790fd77000a57	0	0	5	0	0	0
d40ae5edf819d2d2b435ec8136e30390	0	0	5	0	0	0
30423b00e7e339ef74a2a2f065ec58d5	0	0	5	0	0	0
cf2d245b052d005dcfc00c50367466ee	0	0	5	0	0	0
704271a713e3c6e5378eb1ce7119315a	0	0	0	0	0	0
7bac8207d7d21b53c5a7071681dcb88e	0	0	0	0	0	0
aa76c7ca619e172b10403e6abb1d058e	0	0	0	0	0	0
de1725e8518bc62be7d3394711cf50a5	0	0	0	0	0	0
67fe68b10effbc7af1e15eb1d66f58af	0	0	0	0	0	0
9af9939af7b5f0191222318cc387759d	0	0	0	0	0	0
155acf3bffbc9dbdacc84347ceb55857	0	0	0	0	0	0
76932bb0d9b5db760c30ecf5fa7324fb	0	0	0	0	0	0
6641c21dae667e2ff323a71b0231d5c4	0	0	0	0	0	0
ae21bd5b6810f1d91317360285445714	0	0	0	0	0	0
f0e1c0527c93a4d93ecbdf007610cf6a	0	0	0	0	0	0
0a6d1982d95579bd24ec5cea592cd18d	0	0	0	0	0	0
b1397f4c399bbf7a38f8bb621479cc67	0	0	0	0	0	0
7531bb350825b928f37174e79a8b7ebf	0	0	0	0	0	0
d17140bb100c96e80568d944c89e0cbd	0	0	0	0	0	0
0f523b87615c7591e62ad2c2d3814e7f	0	0	0	0	0	0
27eb6bd89d57c9c0febf77e3e110a3e8	0	0	0	0	0	0
d35eaf2c15c9df473dfb341eee8e1fb8	0	0	0	0	0	0
d454b9f080fb239d4d07b71673fdd272	0	0	0	0	0	0
b1aedd667e62106276165f8550ea2b8e	0	0	0	0	0	0
0cf953b6e923582ed71895d617f87e12	0	0	0	0	0	0
f0ef25de9e561ea36c1fbefb30aae0e5	0	0	0	0	0	0
67c1177787e3503606bc9b671caf2699	0	0	0	0	0	0
0f633569aff23d2e641609dce8fe5546	0	0	0	0	0	0
4860fd7afecf19450bd071c1a0900f3e	0	0	0	0	0	0
9d4dca8164cdee7645eda7ef5510325e	0	0	0	0	0	0
f81c7fd6b1910bfebb0de6ba1c8966eb	0	0	0	0	0	0
30687c8a3e3814d41206ab7b5ac648c4	0	0	0	0	0	0
54c431c326e9496aec4446f391e4b755	0	0	0	0	0	0
025ddedf4f73cb1cfb80328fcd99702b	0	0	0	0	0	0
3a2e312b72eaacdf6a4e7735cd4ea912	0	0	0	0	0	0
b8b4b973930383c295bcaca7ac00d9a3	0	0	0	0	0	0
9ff8203c52f9c54fb2957c276e7dab6b	0	0	0	0	0	0
e726d81754f3cdb92951d4f3f3351d4f	0	0	0	0	0	0
0f537ead0270012bbdc63ca259f5f9f6	0	0	0	0	0	0
d5603d2e42dc89df8ae22aa3c3ba49d7	0	0	0	0	0	0
fdf4fdbe76fee14318156bc5fc186d5e	0	0	0	0	0	0
74397d43a232e66cb0e6556bf7f2d006	0	0	0	0	0	0
e06b4921de01eb1b1a5e2745a65ecafd	0	4	0	0	0	0
2ad5fee52bf5abc18b627a86fd9f958e	0	4	0	0	0	0
62f89b7146fe46d06a00b0943fda78aa	0	4	0	0	0	0
5178eeae19d7a70666bb86f631641a2d	0	0	4	0	0	0
fba1d12f4c30efd48d0013c28e05167b	0	0	4	0	0	0
7d5138afff0d6c9fe02cfcdf9a614a7b	0	0	4	0	0	0
0ee529affc8a5cea991a93355e649490	0	0	4	0	0	0
bfe225d56b7f61b75cab45148cd3e4eb	0	0	4	0	0	0
f3fd16397076f735d8350d19bdaa5b85	0	0	4	0	0	0
7af400cfb4741124bb3c7bf31d2f19b8	0	0	4	0	0	0
2a79876c0bf32df99020f4e2730403b6	0	0	0	0	0	0
88fe6ebcd9ab53917226135bea2e97b6	0	0	0	0	0	0
04b74acac62c66b582ad69995376242f	0	0	0	0	0	0
c5e2d749ce096d22c364eb0331cdc289	0	0	0	0	0	0
48c9f4b63632197cc2fdde1f18182ed7	0	0	0	0	0	0
f2adc3bcddbf66d03e3c76a9814facc8	0	0	0	0	0	0
c6a99b154db11103c427614fbe6e27e0	0	0	0	0	0	0
7dc83dbeea32ce7c1f6882c4b2ad2788	0	0	0	0	0	0
cb5e6fc3a89d484d4e5b6b0908bbd2da	0	0	0	0	0	0
acd7e520d5e3e4f60ba0d1527a758c0a	0	0	0	0	0	0
173c5b0937e7e1e963898d2a498144e4	0	0	0	0	0	0
f4ca082724304f993e97864c99411ed2	0	0	0	0	0	0
1797db5b9627ad10793294e1b13f8912	0	0	0	0	0	0
722a22fc2a6d2b293a6e478cc21d95f8	0	0	0	0	0	0
e2df6cf9be8005c66866353536b32903	0	0	0	0	0	0
78f2bde2043e08b1a20c009c677c5747	0	0	0	0	0	0
d98c9d9135a5be65d555b904f87e3243	0	0	0	0	0	0
e324ca4e25ac63a233f69b3e112723a2	0	0	0	0	0	0
b39784210d415094650f8ea663c05710	0	0	0	0	0	0
22550effe823851d0be7d7e61a475d7a	0	0	0	0	0	0
3dfb1c0f6f850b7e75803dbe01ed0468	0	0	0	0	0	0
64149a128aa98a41c0968122bbbfc69a	0	0	0	0	0	0
1227a8195a84cf592c17059ba5334b98	0	0	0	0	0	0
f9651dcb58eb06c19fa62de37b7d3dff	0	0	0	0	0	0
6b5051c16ad62e03cb4e02cb5e43f287	0	0	0	0	0	0
399b2627ab11989cc03bf4a21c3e0811	0	0	0	0	0	0
c1c0304b666f167db880c17ccf6381a1	0	0	0	0	0	0
a9aee4cff334242495ac961a32786a92	0	0	0	0	0	0
aeb618699d156acc7e04a44189fe88bd	0	0	0	0	0	0
0c24e67ebfa23f5f85a053c4e7475b92	0	0	0	0	0	0
514e3a0b23c998f41da7db0dc712a20b	0	0	0	0	0	0
c5e9bb577e8099365a48447d85d55c9b	0	0	0	0	0	0
483633f035ce0ead29a7aa10f5f54366	0	0	0	0	0	0
b9800eb5a3987dcc571fdd094fddebd0	0	0	0	0	0	0
b618307859804215216fada651f40fb8	0	0	0	0	0	0
5425809d9d496b5946cf9ae9303ad1b1	0	0	0	0	0	0
dc005c2b33a683e7a13322c1a16447f2	0	0	0	0	0	0
44536e7d859312677ce835c0cb53eeca	0	0	0	0	0	0
d5fb9a242d1caefbb1a6a5043828f3fd	0	0	0	0	0	0
b68bd8b9d8c9e3d5160bb6955ae77bcf	0	3	0	0	0	0
015d653b9c9774921ad55f439e1304e8	0	3	0	0	0	0
93e82595599baa5b27aa8ef7171baaf7	0	0	3	0	0	0
9e1c27ee974c4d8c3c36177eaac24332	0	0	3	0	0	0
0f5d491bb91a206893f664c3e1d7c0e9	0	0	3	0	0	0
ace2393475035628d11830911eb76246	0	0	3	0	0	0
dc6b3b60eb89efadd7e374aa0d646826	0	0	3	0	0	0
1a2a5aa597cf01bc9d8f65b0c84f1b65	0	0	3	0	0	0
3b8d29af90a7dba7f75c950dbd862e19	0	0	3	0	0	0
ecbf3f1f7b8ce50bad0a33ef98b0b936	0	0	0	0	0	0
52dfb4bc65216c75ad7109efc8e50d5d	0	0	0	0	0	0
495eb98ed1e106eca1e65e863dde6a1b	0	0	0	0	0	0
1b315caf0b79602d19226138e4987cf0	0	0	0	0	0	0
187d4c3dc091c785553d6123d6d6b9c3	0	0	0	0	0	0
aa0b9e5102417b76da7ce3b6843984fa	0	0	0	0	0	0
3f0bf9075778d12f27e1b31fd562cec5	0	0	0	0	0	0
11d35915032351ebc2d113847134a372	0	0	0	0	0	0
4604a2941ce809d217017bc79a72fd79	0	0	0	0	0	0
ce9bab292ea3a88af49a73d124208808	0	0	0	0	0	0
62d88531604aef6ecfeb3303ec257a9b	0	0	0	0	0	0
5b3cbf5f942da8d88df4500090156085	0	0	0	0	0	0
e2d72f526494621ed5884c38951154a6	0	0	0	0	0	0
366ebf81331cfbbd42370644d3a86eba	0	0	0	0	0	0
8d8e7ccd87307644d8f1e2896611f15d	0	0	0	0	0	0
7aa9b6ac3752e5521719478e4632e2a1	0	0	0	0	0	0
12f35832e0d057a6269e9e9bd2501ffe	0	0	0	0	0	0
b94757f8122815671d4d574096e104c0	0	0	0	0	0	0
2b1d844f14c4c13539e9ad95caae0351	0	0	0	0	0	0
df667ac0f0c43e2b4ad46f06ef547dac	0	0	0	0	0	0
bfa7175030f8694e59a96e3083ec18d7	0	0	0	0	0	0
085252d14b5d1d610f5b85f87d7b27d2	0	0	0	0	0	0
4a558d20e7284a2ab7cd6cfcfe158e74	0	0	0	0	0	0
3974d2f690dbb62f034313abd49aad28	0	0	0	0	0	0
73091f033df527e088d153f795c2ec6f	0	0	0	0	0	0
8cc71a2434b09aa8583c63b3b6aea3b9	0	0	0	0	0	0
d2c962732041af6a66728667a9cd12c9	0	0	0	0	0	0
8efcfc93f59d1743a9972ff99ce21761	0	2	0	0	0	0
388505a98328592b1a90fc261882f4e0	0	2	0	0	0	0
519fac9c34d4bd6164054601200cc847	0	2	0	0	0	0
3b3fe29e223746c303f56639edef8927	0	2	0	0	0	0
5f87bd7ce35bc6e695f48f8a4bf6d007	0	0	0	0	0	0
3651c6ecde5668a53476461e8b3be4d3	0	0	0	0	0	0
7186920295401417fea7c544e04d80e4	0	0	0	0	0	0
ab57f5473efe069e317ea6093644de78	0	0	0	0	0	0
c158833d77408f0cec2a978f50fa58d2	0	0	0	0	0	0
8b5bbfb3d91070eb07b5959878d29858	0	0	0	0	0	0
dd40fef0d6b926ab1a525d52421f2338	0	0	0	0	0	0
bfc8875fb478c287e6a9fd94802db797	0	0	0	0	0	0
14a2e891439701c2c807d7fa12b40612	0	0	0	0	0	0
35d8aacdbebf6d9a9b1befe70a6a682b	0	0	0	0	0	0
4f5c8ef6fad66b22db95ad2a27ef0748	0	0	0	0	0	0
676f9d54cd40641c4042b46abf933b1f	0	0	0	0	0	0
42ec444d6753a3d9288a92fc129d91a5	0	0	0	0	0	0
2a97c74cd0a003e8ea4f88c48b961155	0	0	0	0	0	0
c1ae7c2b362942ff6fbacbbd54d556ab	0	0	0	0	0	0
82ce1e6c013a3ebfb3c8cd4d0e22b0cf	0	0	0	0	0	0
ddfa4ab213174798b65e2e8db924046a	0	0	0	0	0	0
14516abed3c4cd807dce9b32554a2060	0	0	0	0	0	0
a2589207bd5f3c1945a53d7701e65fc0	0	0	0	0	0	0
f4a0dac2e13e954edfb595ae0d598c01	0	0	0	0	0	0
5f286d36214bb68dd7ad436bebc5f624	0	0	0	0	0	0
8a42d8baa902fd8a948c54e46cc1a95a	0	0	0	0	0	0
c9e1589878026228b54785db26ad8c0a	0	0	0	0	0	0
6097977a143cb94c8126c94297f5f05b	0	0	0	0	0	0
4eb6f18b53f01756dfd67061143100da	0	0	0	0	0	0
5d038cfdd4e4ab17e4da2fb82156ed96	0	0	0	0	0	0
539c5fbb654020df17bb5f25f7135a41	0	0	0	0	0	0
1431c515806d7e809078fa8fcf8777f5	0	0	0	0	0	0
5b565147c3acd14efc5a6682d1812f32	0	0	0	0	0	0
9a53b27ea7659dc162d7186f323a7427	0	0	0	0	0	0
9d7dea0ed4080a33266d14375562f660	0	0	0	0	0	0
999f62ea73292a288b7ce9816e060efc	0	0	0	0	0	0
59a7722975bd10f71fb6380efa1bd978	0	0	0	0	0	0
a7b3892969b45ecd163ed82f2f983e37	0	0	0	0	0	0
fda553e9c05d9f229a2640ddf79bb92e	0	0	0	0	0	0
65da15da2a223a5759bfef58c5ed041b	0	0	0	0	0	0
dd1705ece64f2b164eb5cfa203c15562	0	0	0	0	0	0
adb55fc72a1713c3bdbc27dd0e1150bd	0	0	0	0	0	0
0a46fe1e483cba42bfd7ed861faf2234	0	0	0	0	0	0
b42b10ab9c7edd69a8af02241f45ae57	0	0	0	0	0	0
e3df23b8c65e7163087d2b70e304ef52	0	0	0	0	0	0
97c96de963b7b76efe2d4363e7221222	0	0	0	0	0	0
abebdc0cb2f726b427e9526eca191a0a	0	0	0	0	0	0
2fb0879fe12c7c670ae2b0eb1ac1e8fa	0	0	0	0	0	0
6f67ba83758a3e7ef0c36dcc935cd44b	0	0	0	0	0	0
9020fcab0f8f5e8cb3de6d4d1368112e	0	0	0	0	0	0
79182b466b1a48667d7b89d46be93856	0	0	0	0	0	0
90809d082dce751faeb8888fbe947b2d	1	0	0	0	0	0
447982ff4d00f6a5cd860c25af570c87	0	1	0	0	0	0
743d73a6a8a688dc8a65eb30f2b85218	0	0	0	0	1	0
